t,b
http://dbpedia.org/resource/2562_(musician),http://dbpedia.org/property/name
http://dbpedia.org/resource/2562_(musician),http://purl.org/dc/terms/description
http://dbpedia.org/resource/2562_(musician),http://xmlns.com/foaf/0.1/givenName
http://dbpedia.org/resource/2562_(musician),http://xmlns.com/foaf/0.1/gender
http://dbpedia.org/resource/2562_(musician),http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://dbpedia.org/resource/2562_(musician),http://www.w3.org/ns/provwasDerivedFrom
http://dbpedia.org/resource/2562_(musician),http://dbpedia.org/ontology/abstract
http://dbpedia.org/resource/2562_(musician),http://dbpedia.org/ontology/alias
http://dbpedia.org/resource/2562_(musician),http://dbpedia.org/ontology/background
http://dbpedia.org/resource/2562_(musician),http://dbpedia.org/ontology/genre
http://dbpedia.org/resource/2562_(musician),http://dbpedia.org/ontology/hometown
http://dbpedia.org/resource/2562_(musician),http://dbpedia.org/ontology/occupation
http://dbpedia.org/resource/2562_(musician),http://dbpedia.org/ontology/recordLabel
http://dbpedia.org/resource/2562_(musician),http://dbpedia.org/property/artist
http://dbpedia.org/resource/2562_(musician),http://purl.org/linguistics/gold/hypernym
http://dbpedia.org/resource/2_Chainz,http://www.w3.org/2000/01/rdf-schemalabel
http://dbpedia.org/resource/2_Chainz,http://www.w3.org/2000/01/rdf-schemacomment
http://dbpedia.org/resource/2_Chainz,http://www.w3.org/2000/01/rdf-schemaseeAlso
http://dbpedia.org/resource/2_Chainz,http://www.w3.org/2002/07/owlsameAs
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/ontology/birthDate
http://dbpedia.org/resource/2_Chainz,http://purl.org/dc/terms/subject
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/ontology/wikiPageID
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/ontology/wikiPageRevisionID
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/ontology/wikiPageExternalLink
http://dbpedia.org/resource/2_Chainz,http://xmlns.com/foaf/0.1/name
http://dbpedia.org/resource/2_Chainz,http://xmlns.com/foaf/0.1/homepage
http://dbpedia.org/resource/2_Chainz,http://xmlns.com/foaf/0.1/depiction
http://dbpedia.org/resource/2_Chainz,http://purl.org/dc/terms/description
http://dbpedia.org/resource/2_Chainz,http://xmlns.com/foaf/0.1/givenName
http://dbpedia.org/resource/2_Chainz,http://xmlns.com/foaf/0.1/gender
http://dbpedia.org/resource/2_Chainz,http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/ontology/thumbnail
http://dbpedia.org/resource/2_Chainz,http://www.w3.org/ns/provwasDerivedFrom
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/ontology/abstract
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/ontology/activeYearsStartYear
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/ontology/alias
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/ontology/associatedBand
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/ontology/associatedMusicalArtist
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/ontology/background
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/ontology/genre
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/ontology/hometown
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/ontology/occupation
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/ontology/recordLabel
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/property/alsoKnownAs
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/property/caption
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/property/class
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/property/country
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/property/expiry
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/property/founder
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/property/id
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/property/imageSize
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/property/label
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/property/location
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/property/small
http://dbpedia.org/resource/2_Chainz,http://dbpedia.org/property/status
http://dbpedia.org/resource/2_Chainz,http://purl.org/linguistics/gold/hypernym
http://dbpedia.org/resource/2_Pistols,http://www.w3.org/2000/01/rdf-schemalabel
http://dbpedia.org/resource/2_Pistols,http://www.w3.org/2000/01/rdf-schemacomment
http://dbpedia.org/resource/2_Pistols,http://www.w3.org/2002/07/owlsameAs
http://dbpedia.org/resource/2_Pistols,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/resource/2_Pistols,http://dbpedia.org/ontology/birthDate
http://dbpedia.org/resource/2_Pistols,http://purl.org/dc/terms/subject
http://dbpedia.org/resource/2_Pistols,http://dbpedia.org/ontology/wikiPageID
http://dbpedia.org/resource/2_Pistols,http://dbpedia.org/ontology/wikiPageRevisionID
http://dbpedia.org/resource/2_Pistols,http://xmlns.com/foaf/0.1/name
http://dbpedia.org/resource/2_Pistols,http://purl.org/dc/terms/description
http://dbpedia.org/resource/2_Pistols,http://xmlns.com/foaf/0.1/givenName
http://dbpedia.org/resource/2_Pistols,http://xmlns.com/foaf/0.1/gender
http://dbpedia.org/resource/2_Pistols,http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://dbpedia.org/resource/2_Pistols,http://www.w3.org/ns/provwasDerivedFrom
http://dbpedia.org/resource/2_Pistols,http://dbpedia.org/ontology/abstract
http://dbpedia.org/resource/2_Pistols,http://dbpedia.org/ontology/activeYearsStartYear
http://dbpedia.org/resource/2_Pistols,http://dbpedia.org/ontology/alias
http://dbpedia.org/resource/2_Pistols,http://dbpedia.org/ontology/background
http://dbpedia.org/resource/2_Pistols,http://dbpedia.org/ontology/genre
http://dbpedia.org/resource/2_Pistols,http://dbpedia.org/ontology/occupation
http://dbpedia.org/resource/2_Pistols,http://dbpedia.org/ontology/recordLabel
http://dbpedia.org/resource/2_Pistols,http://purl.org/linguistics/gold/hypernym
http://dbpedia.org/resource/360_(rapper),http://www.w3.org/2000/01/rdf-schemalabel
http://dbpedia.org/resource/360_(rapper),http://www.w3.org/2000/01/rdf-schemacomment
http://dbpedia.org/resource/360_(rapper),http://www.w3.org/2002/07/owlsameAs
http://dbpedia.org/resource/360_(rapper),http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/resource/360_(rapper),http://dbpedia.org/ontology/birthDate
http://dbpedia.org/resource/360_(rapper),http://purl.org/dc/terms/subject
http://dbpedia.org/resource/360_(rapper),http://dbpedia.org/ontology/wikiPageID
http://dbpedia.org/resource/360_(rapper),http://dbpedia.org/ontology/wikiPageRevisionID
http://dbpedia.org/resource/360_(rapper),http://dbpedia.org/ontology/wikiPageExternalLink
http://dbpedia.org/resource/360_(rapper),http://xmlns.com/foaf/0.1/name
http://dbpedia.org/resource/360_(rapper),http://xmlns.com/foaf/0.1/homepage
http://dbpedia.org/resource/360_(rapper),http://xmlns.com/foaf/0.1/depiction
http://dbpedia.org/resource/360_(rapper),http://purl.org/dc/terms/description
http://dbpedia.org/resource/360_(rapper),http://xmlns.com/foaf/0.1/givenName
http://dbpedia.org/resource/360_(rapper),http://xmlns.com/foaf/0.1/gender
http://dbpedia.org/resource/360_(rapper),http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://dbpedia.org/resource/360_(rapper),http://dbpedia.org/ontology/thumbnail
http://dbpedia.org/resource/360_(rapper),http://www.w3.org/ns/provwasDerivedFrom
http://dbpedia.org/resource/360_(rapper),http://dbpedia.org/ontology/abstract
http://dbpedia.org/resource/360_(rapper),http://dbpedia.org/ontology/activeYearsStartYear
http://dbpedia.org/resource/360_(rapper),http://dbpedia.org/ontology/associatedBand
http://dbpedia.org/resource/360_(rapper),http://dbpedia.org/ontology/associatedMusicalArtist
http://dbpedia.org/resource/360_(rapper),http://dbpedia.org/ontology/background
http://dbpedia.org/resource/360_(rapper),http://dbpedia.org/ontology/genre
http://dbpedia.org/resource/360_(rapper),http://dbpedia.org/ontology/hometown
http://dbpedia.org/resource/360_(rapper),http://dbpedia.org/ontology/occupation
http://dbpedia.org/resource/360_(rapper),http://dbpedia.org/ontology/recordLabel
http://dbpedia.org/resource/360_(rapper),http://dbpedia.org/property/caption
http://dbpedia.org/resource/360_(rapper),http://purl.org/linguistics/gold/hypernym
http://dbpedia.org/resource/3D_Na'Tee,http://www.w3.org/2000/01/rdf-schemalabel
http://dbpedia.org/resource/3D_Na'Tee,http://www.w3.org/2000/01/rdf-schemacomment
http://dbpedia.org/resource/3D_Na'Tee,http://www.w3.org/2002/07/owlsameAs
http://dbpedia.org/resource/3D_Na'Tee,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/resource/3D_Na'Tee,http://dbpedia.org/ontology/birthDate
http://dbpedia.org/resource/3D_Na'Tee,http://purl.org/dc/terms/subject
http://dbpedia.org/resource/3D_Na'Tee,http://dbpedia.org/ontology/wikiPageID
http://dbpedia.org/resource/3D_Na'Tee,http://dbpedia.org/ontology/wikiPageRevisionID
http://dbpedia.org/resource/3D_Na'Tee,http://dbpedia.org/ontology/wikiPageExternalLink
http://dbpedia.org/resource/3D_Na'Tee,http://xmlns.com/foaf/0.1/name
http://dbpedia.org/resource/3D_Na'Tee,http://xmlns.com/foaf/0.1/homepage
http://dbpedia.org/resource/3D_Na'Tee,http://purl.org/dc/terms/description
http://dbpedia.org/resource/3D_Na'Tee,http://xmlns.com/foaf/0.1/givenName
http://dbpedia.org/resource/3D_Na'Tee,http://xmlns.com/foaf/0.1/gender
http://dbpedia.org/resource/3D_Na'Tee,http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://dbpedia.org/resource/3D_Na'Tee,http://www.w3.org/ns/provwasDerivedFrom
http://dbpedia.org/resource/3D_Na'Tee,http://dbpedia.org/ontology/abstract
http://dbpedia.org/resource/3D_Na'Tee,http://dbpedia.org/ontology/activeYearsEndYear
http://dbpedia.org/resource/3D_Na'Tee,http://dbpedia.org/ontology/activeYearsStartYear
http://dbpedia.org/resource/3D_Na'Tee,http://dbpedia.org/ontology/background
http://dbpedia.org/resource/3D_Na'Tee,http://dbpedia.org/ontology/genre
http://dbpedia.org/resource/3D_Na'Tee,http://dbpedia.org/ontology/hometown
http://dbpedia.org/resource/3D_Na'Tee,http://dbpedia.org/ontology/occupation
http://dbpedia.org/resource/3D_Na'Tee,http://dbpedia.org/ontology/recordLabel
http://dbpedia.org/resource/3D_Na'Tee,http://purl.org/linguistics/gold/hypernym
http://dbpedia.org/resource/3LAU,http://www.w3.org/2000/01/rdf-schemalabel
http://dbpedia.org/resource/3LAU,http://www.w3.org/2000/01/rdf-schemacomment
http://dbpedia.org/resource/3LAU,http://www.w3.org/2002/07/owlsameAs
http://dbpedia.org/resource/3LAU,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/resource/3LAU,http://dbpedia.org/ontology/birthDate
http://dbpedia.org/resource/3LAU,http://purl.org/dc/terms/subject
http://dbpedia.org/resource/3LAU,http://dbpedia.org/ontology/wikiPageID
http://dbpedia.org/resource/3LAU,http://dbpedia.org/ontology/wikiPageRevisionID
http://dbpedia.org/resource/3LAU,http://dbpedia.org/ontology/wikiPageExternalLink
http://dbpedia.org/resource/3LAU,http://xmlns.com/foaf/0.1/name
http://dbpedia.org/resource/3LAU,http://xmlns.com/foaf/0.1/homepage
http://dbpedia.org/resource/3LAU,http://purl.org/dc/terms/description
http://dbpedia.org/resource/3LAU,http://xmlns.com/foaf/0.1/givenName
http://dbpedia.org/resource/3LAU,http://xmlns.com/foaf/0.1/gender
http://dbpedia.org/resource/3LAU,http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://dbpedia.org/resource/3LAU,http://www.w3.org/ns/provwasDerivedFrom
http://dbpedia.org/resource/3LAU,http://dbpedia.org/ontology/abstract
http://dbpedia.org/resource/3LAU,http://dbpedia.org/ontology/activeYearsStartYear
http://dbpedia.org/resource/3LAU,http://dbpedia.org/ontology/associatedBand
http://dbpedia.org/resource/3LAU,http://dbpedia.org/ontology/associatedMusicalArtist
http://dbpedia.org/resource/3LAU,http://dbpedia.org/ontology/background
http://dbpedia.org/resource/3LAU,http://dbpedia.org/ontology/genre
http://dbpedia.org/resource/3LAU,http://dbpedia.org/ontology/hometown
http://dbpedia.org/resource/3LAU,http://dbpedia.org/ontology/instrument
http://dbpedia.org/resource/3LAU,http://dbpedia.org/ontology/occupation
http://dbpedia.org/resource/3LAU,http://dbpedia.org/ontology/recordLabel
http://dbpedia.org/resource/3LAU,http://dbpedia.org/property/caption
http://dbpedia.org/resource/3LAU,http://purl.org/linguistics/gold/hypernym
http://dbpedia.org/resource/3_O'Clock_Blues,http://www.w3.org/2000/01/rdf-schemalabel
http://dbpedia.org/resource/3_O'Clock_Blues,http://www.w3.org/2000/01/rdf-schemacomment
http://dbpedia.org/resource/3_O'Clock_Blues,http://www.w3.org/2002/07/owlsameAs
http://dbpedia.org/resource/3_O'Clock_Blues,http://purl.org/dc/terms/subject
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/ontology/wikiPageID
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/ontology/wikiPageRevisionID
http://dbpedia.org/resource/3_O'Clock_Blues,http://xmlns.com/foaf/0.1/name
http://dbpedia.org/resource/3_O'Clock_Blues,http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://dbpedia.org/resource/3_O'Clock_Blues,http://www.w3.org/ns/provwasDerivedFrom
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/ontology/Work/runtime
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/ontology/abstract
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/ontology/bSide
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/ontology/format
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/ontology/genre
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/ontology/musicalArtist
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/ontology/musicalBand
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/ontology/runtime
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/ontology/writer
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/property/lastSingle
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/property/after
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/property/before
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/property/cover
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/property/label
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/property/nextSingle
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/property/recorded
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/property/thisSingle
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/property/title
http://dbpedia.org/resource/3_O'Clock_Blues,http://dbpedia.org/property/years
http://dbpedia.org/resource/3_O'Clock_Blues,http://purl.org/linguistics/gold/hypernym
http://dbpedia.org/resource/40_(producer),http://www.w3.org/2000/01/rdf-schemalabel
http://dbpedia.org/resource/40_(producer),http://www.w3.org/2000/01/rdf-schemacomment
http://dbpedia.org/resource/40_(producer),http://www.w3.org/2002/07/owlsameAs
http://dbpedia.org/resource/40_(producer),http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/resource/40_(producer),http://dbpedia.org/ontology/birthDate
http://dbpedia.org/resource/40_(producer),http://purl.org/dc/terms/subject
http://dbpedia.org/resource/40_(producer),http://dbpedia.org/ontology/wikiPageID
http://dbpedia.org/resource/40_(producer),http://dbpedia.org/ontology/wikiPageRevisionID
http://dbpedia.org/resource/40_(producer),http://xmlns.com/foaf/0.1/name
http://dbpedia.org/resource/40_(producer),http://purl.org/dc/terms/description
http://dbpedia.org/resource/40_(producer),http://xmlns.com/foaf/0.1/givenName
http://dbpedia.org/resource/40_(producer),http://xmlns.com/foaf/0.1/gender
http://dbpedia.org/resource/40_(producer),http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://dbpedia.org/resource/40_(producer),http://www.w3.org/ns/provwasDerivedFrom
http://dbpedia.org/resource/40_(producer),http://dbpedia.org/ontology/abstract
http://dbpedia.org/resource/40_(producer),http://dbpedia.org/ontology/activeYearsStartYear
http://dbpedia.org/resource/40_(producer),http://dbpedia.org/ontology/associatedBand
http://dbpedia.org/resource/40_(producer),http://dbpedia.org/ontology/associatedMusicalArtist
http://dbpedia.org/resource/40_(producer),http://dbpedia.org/ontology/background
http://dbpedia.org/resource/40_(producer),http://dbpedia.org/ontology/genre
http://dbpedia.org/resource/40_(producer),http://dbpedia.org/ontology/occupation
